site,tdms_file,seg_png,segment_index,start_sec,end_sec,is_event,confidence,note
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_003.png,3,3,4,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_004.png,4,4,5,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_005.png,5,5,6,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_006.png,6,6,7,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_007.png,7,7,8,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_008.png,8,8,9,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_009.png,9,9,10,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_010.png,10,10,11,1,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_011.png,11,11,12,1,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_012.png,12,12,13,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_013.png,13,13,14,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_014.png,14,14,15,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_015.png,15,15,16,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_016.png,16,16,17,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_017.png,17,17,18,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_018.png,18,18,19,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_019.png,19,19,20,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_020.png,20,20,21,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_021.png,21,21,22,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_022.png,22,22,23,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_023.png,23,23,24,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_024.png,24,24,25,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_025.png,25,25,26,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_026.png,26,26,27,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_027.png,27,27,28,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_028.png,28,28,29,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,0023_FORGE_78-32_iDASv3-P11_UTC190427174538\seg_029.png,29,29,30,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_000.png,0,0,1,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_001.png,1,1,2,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_002.png,2,2,3,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_003.png,3,3,4,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_004.png,4,4,5,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_005.png,5,5,6,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_006.png,6,6,7,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_007.png,7,7,8,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_008.png,8,8,9,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_009.png,9,9,10,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_010.png,10,10,11,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_011.png,11,11,12,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_012.png,12,12,13,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_013.png,13,13,14,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_014.png,14,14,15,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_015.png,15,15,16,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_016.png,16,16,17,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_017.png,17,17,18,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_018.png,18,18,19,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_019.png,19,19,20,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_020.png,20,20,21,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_021.png,21,21,22,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_022.png,22,22,23,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_023.png,23,23,24,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_024.png,24,24,25,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_025.png,25,25,26,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_026.png,26,26,27,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_027.png,27,27,28,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_028.png,28,28,29,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174608.sgy,0024_FORGE_78-32_iDASv3-P11_UTC190427174608\seg_029.png,29,29,30,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_000.png,0,0,1,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_001.png,1,1,2,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_002.png,2,2,3,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_003.png,3,3,4,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_004.png,4,4,5,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_005.png,5,5,6,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_006.png,6,6,7,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_007.png,7,7,8,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_008.png,8,8,9,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_009.png,9,9,10,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_010.png,10,10,11,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_011.png,11,11,12,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_012.png,12,12,13,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_013.png,13,13,14,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_014.png,14,14,15,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_015.png,15,15,16,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_016.png,16,16,17,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_017.png,17,17,18,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_018.png,18,18,19,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_019.png,19,19,20,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_020.png,20,20,21,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_021.png,21,21,22,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_022.png,22,22,23,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_023.png,23,23,24,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_024.png,24,24,25,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_025.png,25,25,26,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_026.png,26,26,27,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_027.png,27,27,28,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_028.png,28,28,29,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,0025_FORGE_78-32_iDASv3-P11_UTC190427174753\seg_029.png,29,29,30,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_000.png,0,0,1,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_001.png,1,1,2,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_002.png,2,2,3,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_003.png,3,3,4,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_004.png,4,4,5,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_005.png,5,5,6,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_006.png,6,6,7,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_007.png,7,7,8,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_008.png,8,8,9,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_009.png,9,9,10,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_010.png,10,10,11,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_011.png,11,11,12,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_012.png,12,12,13,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_013.png,13,13,14,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_014.png,14,14,15,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_015.png,15,15,16,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_016.png,16,16,17,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_017.png,17,17,18,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_018.png,18,18,19,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_019.png,19,19,20,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_020.png,20,20,21,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_021.png,21,21,22,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_022.png,22,22,23,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_023.png,23,23,24,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_024.png,24,24,25,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_025.png,25,25,26,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_026.png,26,26,27,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_027.png,27,27,28,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_028.png,28,28,29,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,0026_FORGE_78-32_iDASv3-P11_UTC190427174923\seg_029.png,29,29,30,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_000.png,0,0,1,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_001.png,1,1,2,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_002.png,2,2,3,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_003.png,3,3,4,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_004.png,4,4,5,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_005.png,5,5,6,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_006.png,6,6,7,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_007.png,7,7,8,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_008.png,8,8,9,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_009.png,9,9,10,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_010.png,10,10,11,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_011.png,11,11,12,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_012.png,12,12,13,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_013.png,13,13,14,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_014.png,14,14,15,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_015.png,15,15,16,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_016.png,16,16,17,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_017.png,17,17,18,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_018.png,18,18,19,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_019.png,19,19,20,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_020.png,20,20,21,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_021.png,21,21,22,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_022.png,22,22,23,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_023.png,23,23,24,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_024.png,24,24,25,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_025.png,25,25,26,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_026.png,26,26,27,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_027.png,27,27,28,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_028.png,28,28,29,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,0027_FORGE_78-32_iDASv3-P11_UTC190427175023\seg_029.png,29,29,30,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_000.png,0,0,1,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_001.png,1,1,2,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_002.png,2,2,3,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_003.png,3,3,4,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_004.png,4,4,5,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_005.png,5,5,6,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_006.png,6,6,7,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_007.png,7,7,8,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_008.png,8,8,9,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_009.png,9,9,10,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_010.png,10,10,11,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_011.png,11,11,12,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_012.png,12,12,13,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_013.png,13,13,14,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_014.png,14,14,15,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_015.png,15,15,16,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_016.png,16,16,17,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_017.png,17,17,18,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_018.png,18,18,19,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_019.png,19,19,20,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_020.png,20,20,21,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_021.png,21,21,22,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427175038.sgy,0028_FORGE_78-32_iDASv3-P11_UTC190427175038\seg_022.png,22,22,23,0,,
