segment_id,group_id,dataset_id,site,view,data_type,label,file_path,file_name,file_stem,start_sec,end_sec,ch_start,ch_end,original_fs,source_label_csv
58,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205151.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205151.825,27.0,29.0,243,648,1000.0,pohang_labels_2s.csv
59,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205151.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205151.825,28.0,30.0,243,648,1000.0,pohang_labels_2s.csv
60,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825,3.0,5.0,243,648,1000.0,pohang_labels_2s.csv
61,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825,4.0,6.0,243,648,1000.0,pohang_labels_2s.csv
62,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825,5.0,7.0,243,648,1000.0,pohang_labels_2s.csv
63,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,21.0,23.0,243,648,1000.0,pohang_labels_2s.csv
64,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,22.0,24.0,243,648,1000.0,pohang_labels_2s.csv
65,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,23.0,25.0,243,648,1000.0,pohang_labels_2s.csv
66,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,24.0,26.0,243,648,1000.0,pohang_labels_2s.csv
67,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,25.0,27.0,243,648,1000.0,pohang_labels_2s.csv
68,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,26.0,28.0,243,648,1000.0,pohang_labels_2s.csv
69,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,27.0,29.0,243,648,1000.0,pohang_labels_2s.csv
70,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,28.0,30.0,243,648,1000.0,pohang_labels_2s.csv
71,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,21.0,23.0,243,648,1000.0,pohang_labels_2s.csv
72,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,22.0,24.0,243,648,1000.0,pohang_labels_2s.csv
73,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,23.0,25.0,243,648,1000.0,pohang_labels_2s.csv
74,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,24.0,26.0,243,648,1000.0,pohang_labels_2s.csv
75,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,25.0,27.0,243,648,1000.0,pohang_labels_2s.csv
76,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,26.0,28.0,243,648,1000.0,pohang_labels_2s.csv
77,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,27.0,29.0,243,648,1000.0,pohang_labels_2s.csv
78,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,28.0,30.0,243,648,1000.0,pohang_labels_2s.csv
79,pohang__1khz_50ns_20deci_2m_UTC_20190712_110659.996,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996,11.0,13.0,243,648,1000.0,pohang_labels_2s.csv
80,pohang__1khz_50ns_20deci_2m_UTC_20190712_110659.996,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996,12.0,14.0,243,648,1000.0,pohang_labels_2s.csv
81,pohang__1khz_50ns_20deci_2m_UTC_20190712_110659.996,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996,13.0,15.0,243,648,1000.0,pohang_labels_2s.csv
82,pohang__1khz_50ns_20deci_2m_UTC_20190712_110659.996,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996,14.0,16.0,243,648,1000.0,pohang_labels_2s.csv
83,pohang__1khz_50ns_20deci_2m_UTC_20190712_110659.996,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996,15.0,17.0,243,648,1000.0,pohang_labels_2s.csv
84,pohang__1khz_50ns_20deci_2m_UTC_20190712_110659.996,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996,16.0,18.0,243,648,1000.0,pohang_labels_2s.csv
85,pohang__1khz_50ns_20deci_2m_UTC_20190712_110659.996,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996,17.0,19.0,243,648,1000.0,pohang_labels_2s.csv
86,pohang__1khz_50ns_20deci_2m_UTC_20190712_110659.996,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996,18.0,20.0,243,648,1000.0,pohang_labels_2s.csv
87,pohang__1khz_50ns_20deci_2m_UTC_20190712_110659.996,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996,19.0,21.0,243,648,1000.0,pohang_labels_2s.csv
88,pohang__1khz_50ns_20deci_2m_UTC_20190714_022059.956,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956,16.0,18.0,243,648,1000.0,pohang_labels_2s.csv
89,pohang__1khz_50ns_20deci_2m_UTC_20190714_022059.956,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956,17.0,19.0,243,648,1000.0,pohang_labels_2s.csv
90,pohang__1khz_50ns_20deci_2m_UTC_20190714_022059.956,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956,18.0,20.0,243,648,1000.0,pohang_labels_2s.csv
91,pohang__1khz_50ns_20deci_2m_UTC_20190714_022059.956,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956,19.0,21.0,243,648,1000.0,pohang_labels_2s.csv
92,pohang__1khz_50ns_20deci_2m_UTC_20190714_022059.956,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956,20.0,22.0,243,648,1000.0,pohang_labels_2s.csv
93,pohang__1khz_50ns_20deci_2m_UTC_20190714_022059.956,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956,21.0,23.0,243,648,1000.0,pohang_labels_2s.csv
94,pohang__1khz_50ns_20deci_2m_UTC_20190714_022059.956,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956,22.0,24.0,243,648,1000.0,pohang_labels_2s.csv
95,pohang__1khz_50ns_20deci_2m_UTC_20190714_022059.956,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956,23.0,25.0,243,648,1000.0,pohang_labels_2s.csv
96,pohang__1khz_50ns_20deci_2m_UTC_20190714_022059.956,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956,24.0,26.0,243,648,1000.0,pohang_labels_2s.csv
97,pohang__1khz_50ns_20deci_2m_UTC_20190714_022059.956,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956,25.0,27.0,243,648,1000.0,pohang_labels_2s.csv
98,pohang__1khz_50ns_20deci_2m_UTC_20190714_022059.956,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956,26.0,28.0,243,648,1000.0,pohang_labels_2s.csv
99,pohang__1khz_50ns_20deci_2m_UTC_20190714_065129.951,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951,17.0,19.0,243,648,1000.0,pohang_labels_2s.csv
100,pohang__1khz_50ns_20deci_2m_UTC_20190714_065129.951,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951,18.0,20.0,243,648,1000.0,pohang_labels_2s.csv
101,pohang__1khz_50ns_20deci_2m_UTC_20190714_065129.951,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951,19.0,21.0,243,648,1000.0,pohang_labels_2s.csv
102,pohang__1khz_50ns_20deci_2m_UTC_20190714_065129.951,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951,20.0,22.0,243,648,1000.0,pohang_labels_2s.csv
103,pohang__1khz_50ns_20deci_2m_UTC_20190714_065129.951,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951,21.0,23.0,243,648,1000.0,pohang_labels_2s.csv
104,pohang__1khz_50ns_20deci_2m_UTC_20190714_065129.951,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951,22.0,24.0,243,648,1000.0,pohang_labels_2s.csv
105,pohang__1khz_50ns_20deci_2m_UTC_20190714_065129.951,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951,23.0,25.0,243,648,1000.0,pohang_labels_2s.csv
106,pohang__1khz_50ns_20deci_2m_UTC_20190714_065129.951,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951,24.0,26.0,243,648,1000.0,pohang_labels_2s.csv
107,pohang__1khz_50ns_20deci_2m_UTC_20190714_065129.951,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951,25.0,27.0,243,648,1000.0,pohang_labels_2s.csv
108,pohang__1khz_50ns_20deci_2m_UTC_20190714_065129.951,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951,26.0,28.0,243,648,1000.0,pohang_labels_2s.csv
109,pohang__1khz_50ns_20deci_2m_UTC_20190714_065129.951,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951,27.0,29.0,243,648,1000.0,pohang_labels_2s.csv
110,pohang__1khz_50ns_20deci_2m_UTC_20190714_065129.951,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951,28.0,30.0,243,648,1000.0,pohang_labels_2s.csv
111,pohang__1khz_50ns_20deci_2m_UTC_20190717_140229.870,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870,4.0,6.0,243,648,1000.0,pohang_labels_2s.csv
112,pohang__1khz_50ns_20deci_2m_UTC_20190717_140229.870,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870,5.0,7.0,243,648,1000.0,pohang_labels_2s.csv
113,pohang__1khz_50ns_20deci_2m_UTC_20190717_140229.870,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870,6.0,8.0,243,648,1000.0,pohang_labels_2s.csv
114,pohang__1khz_50ns_20deci_2m_UTC_20190717_140229.870,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870,7.0,9.0,243,648,1000.0,pohang_labels_2s.csv
115,pohang__1khz_50ns_20deci_2m_UTC_20190717_140229.870,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870,8.0,10.0,243,648,1000.0,pohang_labels_2s.csv
116,pohang__1khz_50ns_20deci_2m_UTC_20190717_140229.870,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870,9.0,11.0,243,648,1000.0,pohang_labels_2s.csv
117,pohang__1khz_50ns_20deci_2m_UTC_20190717_140229.870,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870,10.0,12.0,243,648,1000.0,pohang_labels_2s.csv
118,pohang__1khz_50ns_20deci_2m_UTC_20190717_140229.870,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870,11.0,13.0,243,648,1000.0,pohang_labels_2s.csv
119,pohang__1khz_50ns_20deci_2m_UTC_20190717_140229.870,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870,12.0,14.0,243,648,1000.0,pohang_labels_2s.csv
120,pohang__1khz_50ns_20deci_2m_UTC_20190721_020429.783,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190721_020429.783.tdms,1khz_50ns_20deci_2m_UTC_20190721_020429.783.tdms,1khz_50ns_20deci_2m_UTC_20190721_020429.783,10.0,12.0,243,648,1000.0,pohang_labels_2s.csv
121,pohang__1khz_50ns_20deci_2m_UTC_20190721_020429.783,pohang,pohang,pohang,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190721_020429.783.tdms,1khz_50ns_20deci_2m_UTC_20190721_020429.783.tdms,1khz_50ns_20deci_2m_UTC_20190721_020429.783,11.0,13.0,243,648,1000.0,pohang_labels_2s.csv
