segment_id,group_id,dataset_id,site,view,data_type,label,file_path,file_name,file_stem,start_sec,end_sec,ch_start,ch_end,original_fs
149,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_001751.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_001751.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_001751.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_001751.825,27.0,29.0,243,648,1000.0
150,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,1.0,3.0,243,648,1000.0
151,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,3.0,5.0,243,648,1000.0
152,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,8.0,10.0,243,648,1000.0
153,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,9.0,11.0,243,648,1000.0
154,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,10.0,12.0,243,648,1000.0
155,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,11.0,13.0,243,648,1000.0
156,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,12.0,14.0,243,648,1000.0
157,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,14.0,16.0,243,648,1000.0
158,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,16.0,18.0,243,648,1000.0
159,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,17.0,19.0,243,648,1000.0
160,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,21.0,23.0,243,648,1000.0
161,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,24.0,26.0,243,648,1000.0
162,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,25.0,27.0,243,648,1000.0
163,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,26.0,28.0,243,648,1000.0
164,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_084551.825,27.0,29.0,243,648,1000.0
165,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,2.0,4.0,243,648,1000.0
166,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,5.0,7.0,243,648,1000.0
167,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,6.0,8.0,243,648,1000.0
168,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,7.0,9.0,243,648,1000.0
169,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,8.0,10.0,243,648,1000.0
170,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,9.0,11.0,243,648,1000.0
171,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,11.0,13.0,243,648,1000.0
172,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,13.0,15.0,243,648,1000.0
173,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,16.0,18.0,243,648,1000.0
174,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,17.0,19.0,243,648,1000.0
175,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,19.0,21.0,243,648,1000.0
176,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,20.0,22.0,243,648,1000.0
177,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,21.0,23.0,243,648,1000.0
178,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,22.0,24.0,243,648,1000.0
179,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_172251.825,28.0,30.0,243,648,1000.0
180,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,1.0,3.0,243,648,1000.0
181,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,2.0,4.0,243,648,1000.0
182,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,4.0,6.0,243,648,1000.0
183,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,5.0,7.0,243,648,1000.0
184,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,6.0,8.0,243,648,1000.0
185,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,10.0,12.0,243,648,1000.0
186,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,11.0,13.0,243,648,1000.0
187,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,13.0,15.0,243,648,1000.0
188,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,15.0,17.0,243,648,1000.0
189,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,17.0,19.0,243,648,1000.0
190,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,20.0,22.0,243,648,1000.0
191,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,21.0,23.0,243,648,1000.0
192,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,23.0,25.0,243,648,1000.0
193,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,24.0,26.0,243,648,1000.0
194,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_165451.825,28.0,30.0,243,648,1000.0
195,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,0.0,2.0,243,648,1000.0
196,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,2.0,4.0,243,648,1000.0
197,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,4.0,6.0,243,648,1000.0
198,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,9.0,11.0,243,648,1000.0
199,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,11.0,13.0,243,648,1000.0
200,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,15.0,17.0,243,648,1000.0
201,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,16.0,18.0,243,648,1000.0
202,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,19.0,21.0,243,648,1000.0
203,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,20.0,22.0,243,648,1000.0
204,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,21.0,23.0,243,648,1000.0
205,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,23.0,25.0,243,648,1000.0
206,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,24.0,26.0,243,648,1000.0
207,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,26.0,28.0,243,648,1000.0
208,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,27.0,29.0,243,648,1000.0
209,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,pohang,pohang,pohang,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/noise/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_132321.825,28.0,30.0,243,648,1000.0
