segment_id,group_id,dataset_id,site,view,data_type,label,file_path,file_name,file_stem,start_sec,end_sec,ch_start,ch_end,original_fs
606,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,15.0,17.0,243,648,1000.0
607,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,16.0,18.0,243,648,1000.0
608,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,18.0,20.0,243,648,1000.0
609,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,19.0,21.0,243,648,1000.0
610,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,22.0,24.0,243,648,1000.0
611,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,24.0,26.0,243,648,1000.0
612,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,25.0,27.0,243,648,1000.0
613,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,26.0,28.0,243,648,1000.0
614,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_161521.825,28.0,30.0,243,648,1000.0
615,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,2.0,4.0,243,648,1000.0
616,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,3.0,5.0,243,648,1000.0
617,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,5.0,7.0,243,648,1000.0
618,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,7.0,9.0,243,648,1000.0
619,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,9.0,11.0,243,648,1000.0
620,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,10.0,12.0,243,648,1000.0
621,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,14.0,16.0,243,648,1000.0
622,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,15.0,17.0,243,648,1000.0
623,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,18.0,20.0,243,648,1000.0
624,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,21.0,23.0,243,648,1000.0
625,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,22.0,24.0,243,648,1000.0
626,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,23.0,25.0,243,648,1000.0
627,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,24.0,26.0,243,648,1000.0
628,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,25.0,27.0,243,648,1000.0
629,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_121221.825,28.0,30.0,243,648,1000.0
630,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,5.0,7.0,243,648,1000.0
631,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,6.0,8.0,243,648,1000.0
632,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,8.0,10.0,243,648,1000.0
633,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,9.0,11.0,243,648,1000.0
634,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,10.0,12.0,243,648,1000.0
635,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,12.0,14.0,243,648,1000.0
636,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,16.0,18.0,243,648,1000.0
637,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,19.0,21.0,243,648,1000.0
638,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,20.0,22.0,243,648,1000.0
639,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,22.0,24.0,243,648,1000.0
640,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,23.0,25.0,243,648,1000.0
641,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,25.0,27.0,243,648,1000.0
642,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,26.0,28.0,243,648,1000.0
643,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,27.0,29.0,243,648,1000.0
644,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_141251.825,28.0,30.0,243,648,1000.0
645,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,0.0,2.0,243,648,1000.0
646,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,1.0,3.0,243,648,1000.0
647,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,3.0,5.0,243,648,1000.0
648,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,4.0,6.0,243,648,1000.0
649,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,5.0,7.0,243,648,1000.0
650,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,7.0,9.0,243,648,1000.0
651,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,8.0,10.0,243,648,1000.0
652,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,10.0,12.0,243,648,1000.0
653,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,11.0,13.0,243,648,1000.0
654,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,12.0,14.0,243,648,1000.0
655,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,19.0,21.0,243,648,1000.0
656,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,20.0,22.0,243,648,1000.0
657,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,22.0,24.0,243,648,1000.0
658,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,23.0,25.0,243,648,1000.0
659,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_161851.825,27.0,29.0,243,648,1000.0
660,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825,0.0,2.0,243,648,1000.0
661,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825,1.0,3.0,243,648,1000.0
662,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825,3.0,5.0,243,648,1000.0
663,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825,8.0,10.0,243,648,1000.0
664,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825,9.0,11.0,243,648,1000.0
665,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_033651.825,11.0,13.0,243,648,1000.0
