dataset_id,site,view,data_type,file_path,file_name,file_stem,ext,group_id,original_fs,ch_start,ch_end
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190615_220451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190615_220451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190615_220451.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190615_220451.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190615_220651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190615_220651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190615_220651.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190615_220651.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_115151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_115151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_115151.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_115151.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_192451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_192451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_192451.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_192451.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_194651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_194651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_194651.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_194651.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_200051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_200051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_200051.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_200051.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_213751.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_213751.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_213751.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190616_213751.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_015851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_015851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_015851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_015851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_023351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_023351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_023351.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_023351.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_064851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_064851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_064851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_064851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_184851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_184851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_184851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190617_184851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190618_173151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190618_173151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190618_173151.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190618_173151.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_024451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_024451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_024451.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_024451.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_055651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_055651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_055651.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_055651.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_085451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_085451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_085451.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_085451.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_085551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_085551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_085551.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190619_085551.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_004151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_004151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_004151.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_004151.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_051851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_051851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_051851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_051851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_120951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_120951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_120951.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_120951.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_125351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_125351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_125351.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_125351.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_170051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_170051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_170051.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_170051.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_174651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_174651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_174651.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190620_174651.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190621_050651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190621_050651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190621_050651.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190621_050651.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190621_131951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190621_131951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190621_131951.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190621_131951.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_040551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_040551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_040551.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_040551.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_054251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_054251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_054251.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_054251.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_054851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_054851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_054851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_054851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_055251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_055251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_055251.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_055251.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_055951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_055951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_055951.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_055951.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_221451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_221451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_221451.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_221451.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_233251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_233251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_233251.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190622_233251.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_052551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_052551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_052551.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_052551.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_060951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_060951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_060951.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_060951.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_070251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_070251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_070251.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_070251.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_131451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_131451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_131451.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_131451.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_155251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_155251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_155251.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_155251.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_182551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_182551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_182551.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_182551.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_184051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_184051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_184051.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_184051.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_184121.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_184121.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_184121.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_184121.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_213851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_213851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_213851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190623_213851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_041351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_041351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_041351.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_041351.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_113551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_113551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_113551.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_113551.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_221651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_221651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_221651.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190624_221651.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_031051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_031051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_031051.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_031051.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_060351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_060351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_060351.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_060351.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_063251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_063251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_063251.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190625_063251.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190626_020251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190626_020251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190626_020251.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190626_020251.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190626_063851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190626_063851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190626_063851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190626_063851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190626_122951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190626_122951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190626_122951.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190626_122951.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_035351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_035351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_035351.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_035351.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_151851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_151851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_151851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_151851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_153651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_153651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_153651.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_153651.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_153851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_153851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_153851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190627_153851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_023251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_023251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_023251.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_023251.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_091751.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_091751.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_091751.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_091751.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_170151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_170151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_170151.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_170151.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_180751.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_180751.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_180751.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_180751.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_181851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_181851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_181851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_181851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_193651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_193651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_193651.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_193651.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_233851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_233851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_233851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190628_233851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_014251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_014251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_014251.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_014251.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_024851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_024851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_024851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_024851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_073851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_073851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_073851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_073851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_180251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_180251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_180251.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190629_180251.825,1000.0,243,648
