dataset_id,site,view,file_path,file_name,file_stem,ext,group_id,original_fs,ch_start,ch_end
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_091031.360.sgy,RAW_20230719_091031.360.sgy,RAW_20230719_091031.360,.sgy,utah_2023__RAW_20230719_091031.360,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_091100.420.sgy,RAW_20230719_091100.420.sgy,RAW_20230719_091100.420,.sgy,utah_2023__RAW_20230719_091100.420,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_091918.440.sgy,RAW_20230719_091918.440.sgy,RAW_20230719_091918.440,.sgy,utah_2023__RAW_20230719_091918.440,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_093452.880.sgy,RAW_20230719_093452.880.sgy,RAW_20230719_093452.880,.sgy,utah_2023__RAW_20230719_093452.880,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_093502.800.sgy,RAW_20230719_093502.800.sgy,RAW_20230719_093502.800,.sgy,utah_2023__RAW_20230719_093502.800,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_093708.280.sgy,RAW_20230719_093708.280.sgy,RAW_20230719_093708.280,.sgy,utah_2023__RAW_20230719_093708.280,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_094210.020.sgy,RAW_20230719_094210.020.sgy,RAW_20230719_094210.020,.sgy,utah_2023__RAW_20230719_094210.020,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_094846.140.sgy,RAW_20230719_094846.140.sgy,RAW_20230719_094846.140,.sgy,utah_2023__RAW_20230719_094846.140,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_095255.020.sgy,RAW_20230719_095255.020.sgy,RAW_20230719_095255.020,.sgy,utah_2023__RAW_20230719_095255.020,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_095701.700.sgy,RAW_20230719_095701.700.sgy,RAW_20230719_095701.700,.sgy,utah_2023__RAW_20230719_095701.700,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_101049.560.sgy,RAW_20230719_101049.560.sgy,RAW_20230719_101049.560,.sgy,utah_2023__RAW_20230719_101049.560,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_101052.740.sgy,RAW_20230719_101052.740.sgy,RAW_20230719_101052.740,.sgy,utah_2023__RAW_20230719_101052.740,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_102845.060.sgy,RAW_20230719_102845.060.sgy,RAW_20230719_102845.060,.sgy,utah_2023__RAW_20230719_102845.060,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_103547.160.sgy,RAW_20230719_103547.160.sgy,RAW_20230719_103547.160,.sgy,utah_2023__RAW_20230719_103547.160,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_103618.440.sgy,RAW_20230719_103618.440.sgy,RAW_20230719_103618.440,.sgy,utah_2023__RAW_20230719_103618.440,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_104045.740.sgy,RAW_20230719_104045.740.sgy,RAW_20230719_104045.740,.sgy,utah_2023__RAW_20230719_104045.740,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_105054.260.sgy,RAW_20230719_105054.260.sgy,RAW_20230719_105054.260,.sgy,utah_2023__RAW_20230719_105054.260,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_105130.800.sgy,RAW_20230719_105130.800.sgy,RAW_20230719_105130.800,.sgy,utah_2023__RAW_20230719_105130.800,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_105433.420.sgy,RAW_20230719_105433.420.sgy,RAW_20230719_105433.420,.sgy,utah_2023__RAW_20230719_105433.420,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_105917.020.sgy,RAW_20230719_105917.020.sgy,RAW_20230719_105917.020,.sgy,utah_2023__RAW_20230719_105917.020,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_111856.500.sgy,RAW_20230719_111856.500.sgy,RAW_20230719_111856.500,.sgy,utah_2023__RAW_20230719_111856.500,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_112045.660.sgy,RAW_20230719_112045.660.sgy,RAW_20230719_112045.660,.sgy,utah_2023__RAW_20230719_112045.660,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_112244.740.sgy,RAW_20230719_112244.740.sgy,RAW_20230719_112244.740,.sgy,utah_2023__RAW_20230719_112244.740,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_113029.220.sgy,RAW_20230719_113029.220.sgy,RAW_20230719_113029.220,.sgy,utah_2023__RAW_20230719_113029.220,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_113839.760.sgy,RAW_20230719_113839.760.sgy,RAW_20230719_113839.760,.sgy,utah_2023__RAW_20230719_113839.760,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_114141.700.sgy,RAW_20230719_114141.700.sgy,RAW_20230719_114141.700,.sgy,utah_2023__RAW_20230719_114141.700,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_114459.940.sgy,RAW_20230719_114459.940.sgy,RAW_20230719_114459.940,.sgy,utah_2023__RAW_20230719_114459.940,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_114539.400.sgy,RAW_20230719_114539.400.sgy,RAW_20230719_114539.400,.sgy,utah_2023__RAW_20230719_114539.400,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_114645.440.sgy,RAW_20230719_114645.440.sgy,RAW_20230719_114645.440,.sgy,utah_2023__RAW_20230719_114645.440,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_114858.180.sgy,RAW_20230719_114858.180.sgy,RAW_20230719_114858.180,.sgy,utah_2023__RAW_20230719_114858.180,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_120910.060.sgy,RAW_20230719_120910.060.sgy,RAW_20230719_120910.060,.sgy,utah_2023__RAW_20230719_120910.060,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_121356.380.sgy,RAW_20230719_121356.380.sgy,RAW_20230719_121356.380,.sgy,utah_2023__RAW_20230719_121356.380,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_124327.820.sgy,RAW_20230719_124327.820.sgy,RAW_20230719_124327.820,.sgy,utah_2023__RAW_20230719_124327.820,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_124657.380.sgy,RAW_20230719_124657.380.sgy,RAW_20230719_124657.380,.sgy,utah_2023__RAW_20230719_124657.380,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_124910.540.sgy,RAW_20230719_124910.540.sgy,RAW_20230719_124910.540,.sgy,utah_2023__RAW_20230719_124910.540,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_125617.420.sgy,RAW_20230719_125617.420.sgy,RAW_20230719_125617.420,.sgy,utah_2023__RAW_20230719_125617.420,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_125643.720.sgy,RAW_20230719_125643.720.sgy,RAW_20230719_125643.720,.sgy,utah_2023__RAW_20230719_125643.720,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_130548.860.sgy,RAW_20230719_130548.860.sgy,RAW_20230719_130548.860,.sgy,utah_2023__RAW_20230719_130548.860,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_131651.700.sgy,RAW_20230719_131651.700.sgy,RAW_20230719_131651.700,.sgy,utah_2023__RAW_20230719_131651.700,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_131653.920.sgy,RAW_20230719_131653.920.sgy,RAW_20230719_131653.920,.sgy,utah_2023__RAW_20230719_131653.920,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_133952.740.sgy,RAW_20230719_133952.740.sgy,RAW_20230719_133952.740,.sgy,utah_2023__RAW_20230719_133952.740,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_134203.960.sgy,RAW_20230719_134203.960.sgy,RAW_20230719_134203.960,.sgy,utah_2023__RAW_20230719_134203.960,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_135423.660.sgy,RAW_20230719_135423.660.sgy,RAW_20230719_135423.660,.sgy,utah_2023__RAW_20230719_135423.660,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_135957.880.sgy,RAW_20230719_135957.880.sgy,RAW_20230719_135957.880,.sgy,utah_2023__RAW_20230719_135957.880,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_140753.600.sgy,RAW_20230719_140753.600.sgy,RAW_20230719_140753.600,.sgy,utah_2023__RAW_20230719_140753.600,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_141257.260.sgy,RAW_20230719_141257.260.sgy,RAW_20230719_141257.260,.sgy,utah_2023__RAW_20230719_141257.260,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_142106.840.sgy,RAW_20230719_142106.840.sgy,RAW_20230719_142106.840,.sgy,utah_2023__RAW_20230719_142106.840,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_144729.880.sgy,RAW_20230719_144729.880.sgy,RAW_20230719_144729.880,.sgy,utah_2023__RAW_20230719_144729.880,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_145559.460.sgy,RAW_20230719_145559.460.sgy,RAW_20230719_145559.460,.sgy,utah_2023__RAW_20230719_145559.460,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_152521.700.sgy,RAW_20230719_152521.700.sgy,RAW_20230719_152521.700,.sgy,utah_2023__RAW_20230719_152521.700,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_154038.400.sgy,RAW_20230719_154038.400.sgy,RAW_20230719_154038.400,.sgy,utah_2023__RAW_20230719_154038.400,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_154546.400.sgy,RAW_20230719_154546.400.sgy,RAW_20230719_154546.400,.sgy,utah_2023__RAW_20230719_154546.400,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_155048.700.sgy,RAW_20230719_155048.700.sgy,RAW_20230719_155048.700,.sgy,utah_2023__RAW_20230719_155048.700,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_155614.680.sgy,RAW_20230719_155614.680.sgy,RAW_20230719_155614.680,.sgy,utah_2023__RAW_20230719_155614.680,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_155920.240.sgy,RAW_20230719_155920.240.sgy,RAW_20230719_155920.240,.sgy,utah_2023__RAW_20230719_155920.240,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_160406.840.sgy,RAW_20230719_160406.840.sgy,RAW_20230719_160406.840,.sgy,utah_2023__RAW_20230719_160406.840,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_160545.080.sgy,RAW_20230719_160545.080.sgy,RAW_20230719_160545.080,.sgy,utah_2023__RAW_20230719_160545.080,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_160610.400.sgy,RAW_20230719_160610.400.sgy,RAW_20230719_160610.400,.sgy,utah_2023__RAW_20230719_160610.400,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_160728.180.sgy,RAW_20230719_160728.180.sgy,RAW_20230719_160728.180,.sgy,utah_2023__RAW_20230719_160728.180,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_164452.140.sgy,RAW_20230719_164452.140.sgy,RAW_20230719_164452.140,.sgy,utah_2023__RAW_20230719_164452.140,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_165322.460.sgy,RAW_20230719_165322.460.sgy,RAW_20230719_165322.460,.sgy,utah_2023__RAW_20230719_165322.460,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_165449.380.sgy,RAW_20230719_165449.380.sgy,RAW_20230719_165449.380,.sgy,utah_2023__RAW_20230719_165449.380,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_165622.080.sgy,RAW_20230719_165622.080.sgy,RAW_20230719_165622.080,.sgy,utah_2023__RAW_20230719_165622.080,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_165628.340.sgy,RAW_20230719_165628.340.sgy,RAW_20230719_165628.340,.sgy,utah_2023__RAW_20230719_165628.340,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_165933.780.sgy,RAW_20230719_165933.780.sgy,RAW_20230719_165933.780,.sgy,utah_2023__RAW_20230719_165933.780,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_170725.580.sgy,RAW_20230719_170725.580.sgy,RAW_20230719_170725.580,.sgy,utah_2023__RAW_20230719_170725.580,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_172342.680.sgy,RAW_20230719_172342.680.sgy,RAW_20230719_172342.680,.sgy,utah_2023__RAW_20230719_172342.680,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_172520.440.sgy,RAW_20230719_172520.440.sgy,RAW_20230719_172520.440,.sgy,utah_2023__RAW_20230719_172520.440,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_172543.760.sgy,RAW_20230719_172543.760.sgy,RAW_20230719_172543.760,.sgy,utah_2023__RAW_20230719_172543.760,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_172727.460.sgy,RAW_20230719_172727.460.sgy,RAW_20230719_172727.460,.sgy,utah_2023__RAW_20230719_172727.460,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_175813.300.sgy,RAW_20230719_175813.300.sgy,RAW_20230719_175813.300,.sgy,utah_2023__RAW_20230719_175813.300,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_175832.800.sgy,RAW_20230719_175832.800.sgy,RAW_20230719_175832.800,.sgy,utah_2023__RAW_20230719_175832.800,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_180055.120.sgy,RAW_20230719_180055.120.sgy,RAW_20230719_180055.120,.sgy,utah_2023__RAW_20230719_180055.120,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_182040.280.sgy,RAW_20230719_182040.280.sgy,RAW_20230719_182040.280,.sgy,utah_2023__RAW_20230719_182040.280,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_183600.700.sgy,RAW_20230719_183600.700.sgy,RAW_20230719_183600.700,.sgy,utah_2023__RAW_20230719_183600.700,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_183623.100.sgy,RAW_20230719_183623.100.sgy,RAW_20230719_183623.100,.sgy,utah_2023__RAW_20230719_183623.100,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_183924.280.sgy,RAW_20230719_183924.280.sgy,RAW_20230719_183924.280,.sgy,utah_2023__RAW_20230719_183924.280,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_184810.040.sgy,RAW_20230719_184810.040.sgy,RAW_20230719_184810.040,.sgy,utah_2023__RAW_20230719_184810.040,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_190923.700.sgy,RAW_20230719_190923.700.sgy,RAW_20230719_190923.700,.sgy,utah_2023__RAW_20230719_190923.700,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_191730.240.sgy,RAW_20230719_191730.240.sgy,RAW_20230719_191730.240,.sgy,utah_2023__RAW_20230719_191730.240,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_192119.580.sgy,RAW_20230719_192119.580.sgy,RAW_20230719_192119.580,.sgy,utah_2023__RAW_20230719_192119.580,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_192324.520.sgy,RAW_20230719_192324.520.sgy,RAW_20230719_192324.520,.sgy,utah_2023__RAW_20230719_192324.520,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_195243.480.sgy,RAW_20230719_195243.480.sgy,RAW_20230719_195243.480,.sgy,utah_2023__RAW_20230719_195243.480,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_200016.600.sgy,RAW_20230719_200016.600.sgy,RAW_20230719_200016.600,.sgy,utah_2023__RAW_20230719_200016.600,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_202520.200.sgy,RAW_20230719_202520.200.sgy,RAW_20230719_202520.200,.sgy,utah_2023__RAW_20230719_202520.200,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_203619.360.sgy,RAW_20230719_203619.360.sgy,RAW_20230719_203619.360,.sgy,utah_2023__RAW_20230719_203619.360,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_205922.900.sgy,RAW_20230719_205922.900.sgy,RAW_20230719_205922.900,.sgy,utah_2023__RAW_20230719_205922.900,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_210647.360.sgy,RAW_20230719_210647.360.sgy,RAW_20230719_210647.360,.sgy,utah_2023__RAW_20230719_210647.360,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_212938.900.sgy,RAW_20230719_212938.900.sgy,RAW_20230719_212938.900,.sgy,utah_2023__RAW_20230719_212938.900,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_214758.140.sgy,RAW_20230719_214758.140.sgy,RAW_20230719_214758.140,.sgy,utah_2023__RAW_20230719_214758.140,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_221324.580.sgy,RAW_20230719_221324.580.sgy,RAW_20230719_221324.580,.sgy,utah_2023__RAW_20230719_221324.580,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_223221.820.sgy,RAW_20230719_223221.820.sgy,RAW_20230719_223221.820,.sgy,utah_2023__RAW_20230719_223221.820,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_223604.600.sgy,RAW_20230719_223604.600.sgy,RAW_20230719_223604.600,.sgy,utah_2023__RAW_20230719_223604.600,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_231149.120.sgy,RAW_20230719_231149.120.sgy,RAW_20230719_231149.120,.sgy,utah_2023__RAW_20230719_231149.120,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230719_234254.620.sgy,RAW_20230719_234254.620.sgy,RAW_20230719_234254.620,.sgy,utah_2023__RAW_20230719_234254.620,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_000643.220.sgy,RAW_20230720_000643.220.sgy,RAW_20230720_000643.220,.sgy,utah_2023__RAW_20230720_000643.220,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_023811.180.sgy,RAW_20230720_023811.180.sgy,RAW_20230720_023811.180,.sgy,utah_2023__RAW_20230720_023811.180,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_044440.060.sgy,RAW_20230720_044440.060.sgy,RAW_20230720_044440.060,.sgy,utah_2023__RAW_20230720_044440.060,1000.0,400,805
