segment_id,group_id,dataset_id,site,view,data_type,label,file_path,file_name,file_stem,start_sec,end_sec,ch_start,ch_end,original_fs
1534,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,10.0,12.0,679,1084,1000.0
1535,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,12.0,14.0,679,1084,1000.0
1536,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,13.0,15.0,679,1084,1000.0
1537,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,15.0,17.0,679,1084,1000.0
1538,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,16.0,18.0,679,1084,1000.0
1539,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,20.0,22.0,679,1084,1000.0
1540,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,21.0,23.0,679,1084,1000.0
1541,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,22.0,24.0,679,1084,1000.0
1542,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,24.0,26.0,679,1084,1000.0
1543,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,26.0,28.0,679,1084,1000.0
1544,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,28.0,30.0,679,1084,1000.0
1545,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,0.0,2.0,273,678,1000.0
1546,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,3.0,5.0,273,678,1000.0
1547,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,6.0,8.0,273,678,1000.0
1548,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,8.0,10.0,273,678,1000.0
1549,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,10.0,12.0,273,678,1000.0
1550,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,12.0,14.0,273,678,1000.0
1551,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,13.0,15.0,273,678,1000.0
1552,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,15.0,17.0,273,678,1000.0
1553,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,16.0,18.0,273,678,1000.0
1554,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,20.0,22.0,273,678,1000.0
1555,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,21.0,23.0,273,678,1000.0
1556,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,22.0,24.0,273,678,1000.0
1557,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,24.0,26.0,273,678,1000.0
1558,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,26.0,28.0,273,678,1000.0
1559,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,28.0,30.0,273,678,1000.0
1560,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,1.0,3.0,679,1084,1000.0
1561,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,3.0,5.0,679,1084,1000.0
1562,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,4.0,6.0,679,1084,1000.0
1563,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,5.0,7.0,679,1084,1000.0
1564,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,6.0,8.0,679,1084,1000.0
1565,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,8.0,10.0,679,1084,1000.0
1566,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,11.0,13.0,679,1084,1000.0
1567,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,14.0,16.0,679,1084,1000.0
1568,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,15.0,17.0,679,1084,1000.0
1569,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,17.0,19.0,679,1084,1000.0
1570,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,19.0,21.0,679,1084,1000.0
1571,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,20.0,22.0,679,1084,1000.0
1572,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,22.0,24.0,679,1084,1000.0
1573,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,25.0,27.0,679,1084,1000.0
1574,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,26.0,28.0,679,1084,1000.0
1575,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,1.0,3.0,273,678,1000.0
1576,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,3.0,5.0,273,678,1000.0
1577,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,4.0,6.0,273,678,1000.0
1578,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,5.0,7.0,273,678,1000.0
1579,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,6.0,8.0,273,678,1000.0
1580,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,8.0,10.0,273,678,1000.0
1581,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,11.0,13.0,273,678,1000.0
1582,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,14.0,16.0,273,678,1000.0
1583,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,15.0,17.0,273,678,1000.0
1584,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,17.0,19.0,273,678,1000.0
1585,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,19.0,21.0,273,678,1000.0
1586,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,20.0,22.0,273,678,1000.0
1587,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,22.0,24.0,273,678,1000.0
1588,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,25.0,27.0,273,678,1000.0
1589,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,utah_2019,utah_2019,utah_2019_2,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,26.0,28.0,273,678,1000.0
1590,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221553,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553,2.0,4.0,679,1084,1000.0
1591,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221553,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553,4.0,6.0,679,1084,1000.0
1592,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221553,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553,5.0,7.0,679,1084,1000.0
1593,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221553,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553,6.0,8.0,679,1084,1000.0
1594,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221553,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553,7.0,9.0,679,1084,1000.0
1595,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221553,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553,10.0,12.0,679,1084,1000.0
1596,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221553,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553,12.0,14.0,679,1084,1000.0
1597,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221553,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553,16.0,18.0,679,1084,1000.0
1598,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221553,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553,18.0,20.0,679,1084,1000.0
1599,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221553,utah_2019,utah_2019,utah_2019_1,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553,19.0,21.0,679,1084,1000.0
