dataset_id,site,data_type,file_path,file_name,file_stem,ext,group_id,original_fs
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428152553.sgy,FORGE_78-32_iDASv3-P11_UTC190428152553.sgy,FORGE_78-32_iDASv3-P11_UTC190428152553,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428152553,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428152608.sgy,FORGE_78-32_iDASv3-P11_UTC190428152608.sgy,FORGE_78-32_iDASv3-P11_UTC190428152608,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428152608,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428152623.sgy,FORGE_78-32_iDASv3-P11_UTC190428152623.sgy,FORGE_78-32_iDASv3-P11_UTC190428152623,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428152623,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428152653.sgy,FORGE_78-32_iDASv3-P11_UTC190428152653.sgy,FORGE_78-32_iDASv3-P11_UTC190428152653,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428152653,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428152738.sgy,FORGE_78-32_iDASv3-P11_UTC190428152738.sgy,FORGE_78-32_iDASv3-P11_UTC190428152738,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428152738,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428152808.sgy,FORGE_78-32_iDASv3-P11_UTC190428152808.sgy,FORGE_78-32_iDASv3-P11_UTC190428152808,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428152808,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428152838.sgy,FORGE_78-32_iDASv3-P11_UTC190428152838.sgy,FORGE_78-32_iDASv3-P11_UTC190428152838,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428152838,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428152938.sgy,FORGE_78-32_iDASv3-P11_UTC190428152938.sgy,FORGE_78-32_iDASv3-P11_UTC190428152938,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428152938,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428152953.sgy,FORGE_78-32_iDASv3-P11_UTC190428152953.sgy,FORGE_78-32_iDASv3-P11_UTC190428152953,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428152953,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428153038.sgy,FORGE_78-32_iDASv3-P11_UTC190428153038.sgy,FORGE_78-32_iDASv3-P11_UTC190428153038,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428153038,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428153123.sgy,FORGE_78-32_iDASv3-P11_UTC190428153123.sgy,FORGE_78-32_iDASv3-P11_UTC190428153123,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428153123,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428153153.sgy,FORGE_78-32_iDASv3-P11_UTC190428153153.sgy,FORGE_78-32_iDASv3-P11_UTC190428153153,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428153153,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428153208.sgy,FORGE_78-32_iDASv3-P11_UTC190428153208.sgy,FORGE_78-32_iDASv3-P11_UTC190428153208,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428153208,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428153338.sgy,FORGE_78-32_iDASv3-P11_UTC190428153338.sgy,FORGE_78-32_iDASv3-P11_UTC190428153338,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428153338,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428153653.sgy,FORGE_78-32_iDASv3-P11_UTC190428153653.sgy,FORGE_78-32_iDASv3-P11_UTC190428153653,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428153653,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428153753.sgy,FORGE_78-32_iDASv3-P11_UTC190428153753.sgy,FORGE_78-32_iDASv3-P11_UTC190428153753,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428153753,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428153908.sgy,FORGE_78-32_iDASv3-P11_UTC190428153908.sgy,FORGE_78-32_iDASv3-P11_UTC190428153908,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428153908,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428154038.sgy,FORGE_78-32_iDASv3-P11_UTC190428154038.sgy,FORGE_78-32_iDASv3-P11_UTC190428154038,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428154038,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428154223.sgy,FORGE_78-32_iDASv3-P11_UTC190428154223.sgy,FORGE_78-32_iDASv3-P11_UTC190428154223,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428154223,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428154253.sgy,FORGE_78-32_iDASv3-P11_UTC190428154253.sgy,FORGE_78-32_iDASv3-P11_UTC190428154253,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428154253,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428154338.sgy,FORGE_78-32_iDASv3-P11_UTC190428154338.sgy,FORGE_78-32_iDASv3-P11_UTC190428154338,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428154338,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428154408.sgy,FORGE_78-32_iDASv3-P11_UTC190428154408.sgy,FORGE_78-32_iDASv3-P11_UTC190428154408,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428154408,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428155638.sgy,FORGE_78-32_iDASv3-P11_UTC190428155638.sgy,FORGE_78-32_iDASv3-P11_UTC190428155638,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428155638,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428161138.sgy,FORGE_78-32_iDASv3-P11_UTC190428161138.sgy,FORGE_78-32_iDASv3-P11_UTC190428161138,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428161138,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428161238.sgy,FORGE_78-32_iDASv3-P11_UTC190428161238.sgy,FORGE_78-32_iDASv3-P11_UTC190428161238,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428161238,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428162223.sgy,FORGE_78-32_iDASv3-P11_UTC190428162223.sgy,FORGE_78-32_iDASv3-P11_UTC190428162223,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428162223,1000.0
utah_2019,utah_2019,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190428170738.sgy,FORGE_78-32_iDASv3-P11_UTC190428170738.sgy,FORGE_78-32_iDASv3-P11_UTC190428170738,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190428170738,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426090853.sgy,FORGE_78-32_iDASv3-P11_UTC190426090853.sgy,FORGE_78-32_iDASv3-P11_UTC190426090853,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426090853,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426205808.sgy,FORGE_78-32_iDASv3-P11_UTC190426205808.sgy,FORGE_78-32_iDASv3-P11_UTC190426205808,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205808,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426221653.sgy,FORGE_78-32_iDASv3-P11_UTC190426221653.sgy,FORGE_78-32_iDASv3-P11_UTC190426221653,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221653,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426222008.sgy,FORGE_78-32_iDASv3-P11_UTC190426222008.sgy,FORGE_78-32_iDASv3-P11_UTC190426222008,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426222008,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426224708.sgy,FORGE_78-32_iDASv3-P11_UTC190426224708.sgy,FORGE_78-32_iDASv3-P11_UTC190426224708,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426224708,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232553,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190427091208.sgy,FORGE_78-32_iDASv3-P11_UTC190427091208.sgy,FORGE_78-32_iDASv3-P11_UTC190427091208,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427091208,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190427091238.sgy,FORGE_78-32_iDASv3-P11_UTC190427091238.sgy,FORGE_78-32_iDASv3-P11_UTC190427091238,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427091238,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190427093338.sgy,FORGE_78-32_iDASv3-P11_UTC190427093338.sgy,FORGE_78-32_iDASv3-P11_UTC190427093338,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427093338,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190427102508.sgy,FORGE_78-32_iDASv3-P11_UTC190427102508.sgy,FORGE_78-32_iDASv3-P11_UTC190427102508,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427102508,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190427102823.sgy,FORGE_78-32_iDASv3-P11_UTC190427102823.sgy,FORGE_78-32_iDASv3-P11_UTC190427102823,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427102823,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190427102938.sgy,FORGE_78-32_iDASv3-P11_UTC190427102938.sgy,FORGE_78-32_iDASv3-P11_UTC190427102938,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427102938,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429211108.sgy,FORGE_78-32_iDASv3-P11_UTC190429211108.sgy,FORGE_78-32_iDASv3-P11_UTC190429211108,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429211108,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429211308.sgy,FORGE_78-32_iDASv3-P11_UTC190429211308.sgy,FORGE_78-32_iDASv3-P11_UTC190429211308,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429211308,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429211408.sgy,FORGE_78-32_iDASv3-P11_UTC190429211408.sgy,FORGE_78-32_iDASv3-P11_UTC190429211408,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429211408,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429211423.sgy,FORGE_78-32_iDASv3-P11_UTC190429211423.sgy,FORGE_78-32_iDASv3-P11_UTC190429211423,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429211423,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429211608.sgy,FORGE_78-32_iDASv3-P11_UTC190429211608.sgy,FORGE_78-32_iDASv3-P11_UTC190429211608,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429211608,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429211738.sgy,FORGE_78-32_iDASv3-P11_UTC190429211738.sgy,FORGE_78-32_iDASv3-P11_UTC190429211738,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429211738,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429211838.sgy,FORGE_78-32_iDASv3-P11_UTC190429211838.sgy,FORGE_78-32_iDASv3-P11_UTC190429211838,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429211838,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429212653.sgy,FORGE_78-32_iDASv3-P11_UTC190429212653.sgy,FORGE_78-32_iDASv3-P11_UTC190429212653,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429212653,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429212738.sgy,FORGE_78-32_iDASv3-P11_UTC190429212738.sgy,FORGE_78-32_iDASv3-P11_UTC190429212738,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429212738,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429212938.sgy,FORGE_78-32_iDASv3-P11_UTC190429212938.sgy,FORGE_78-32_iDASv3-P11_UTC190429212938,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429212938,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429213053.sgy,FORGE_78-32_iDASv3-P11_UTC190429213053.sgy,FORGE_78-32_iDASv3-P11_UTC190429213053,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429213053,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429213138.sgy,FORGE_78-32_iDASv3-P11_UTC190429213138.sgy,FORGE_78-32_iDASv3-P11_UTC190429213138,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429213138,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429214538.sgy,FORGE_78-32_iDASv3-P11_UTC190429214538.sgy,FORGE_78-32_iDASv3-P11_UTC190429214538,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429214538,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429214808.sgy,FORGE_78-32_iDASv3-P11_UTC190429214808.sgy,FORGE_78-32_iDASv3-P11_UTC190429214808,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429214808,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429214908.sgy,FORGE_78-32_iDASv3-P11_UTC190429214908.sgy,FORGE_78-32_iDASv3-P11_UTC190429214908,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429214908,1000.0
utah_2019,utah_2019,noise,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190429214938.sgy,FORGE_78-32_iDASv3-P11_UTC190429214938.sgy,FORGE_78-32_iDASv3-P11_UTC190429214938,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190429214938,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024208.sgy,FORGE_78-32_iDASv3-P11_UTC190426024208.sgy,FORGE_78-32_iDASv3-P11_UTC190426024208,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024208,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024223.sgy,FORGE_78-32_iDASv3-P11_UTC190426024223.sgy,FORGE_78-32_iDASv3-P11_UTC190426024223,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024223,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024238.sgy,FORGE_78-32_iDASv3-P11_UTC190426024238.sgy,FORGE_78-32_iDASv3-P11_UTC190426024238,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024238,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024253.sgy,FORGE_78-32_iDASv3-P11_UTC190426024253.sgy,FORGE_78-32_iDASv3-P11_UTC190426024253,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024253,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024308.sgy,FORGE_78-32_iDASv3-P11_UTC190426024308.sgy,FORGE_78-32_iDASv3-P11_UTC190426024308,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024308,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024323.sgy,FORGE_78-32_iDASv3-P11_UTC190426024323.sgy,FORGE_78-32_iDASv3-P11_UTC190426024323,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024323,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024338.sgy,FORGE_78-32_iDASv3-P11_UTC190426024338.sgy,FORGE_78-32_iDASv3-P11_UTC190426024338,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024338,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024353.sgy,FORGE_78-32_iDASv3-P11_UTC190426024353.sgy,FORGE_78-32_iDASv3-P11_UTC190426024353,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024353,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024408.sgy,FORGE_78-32_iDASv3-P11_UTC190426024408.sgy,FORGE_78-32_iDASv3-P11_UTC190426024408,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024408,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024423.sgy,FORGE_78-32_iDASv3-P11_UTC190426024423.sgy,FORGE_78-32_iDASv3-P11_UTC190426024423,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024423,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024438.sgy,FORGE_78-32_iDASv3-P11_UTC190426024438.sgy,FORGE_78-32_iDASv3-P11_UTC190426024438,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024438,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024453.sgy,FORGE_78-32_iDASv3-P11_UTC190426024453.sgy,FORGE_78-32_iDASv3-P11_UTC190426024453,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024453,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024508.sgy,FORGE_78-32_iDASv3-P11_UTC190426024508.sgy,FORGE_78-32_iDASv3-P11_UTC190426024508,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024508,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024523.sgy,FORGE_78-32_iDASv3-P11_UTC190426024523.sgy,FORGE_78-32_iDASv3-P11_UTC190426024523,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024523,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024538.sgy,FORGE_78-32_iDASv3-P11_UTC190426024538.sgy,FORGE_78-32_iDASv3-P11_UTC190426024538,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024538,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024553.sgy,FORGE_78-32_iDASv3-P11_UTC190426024553.sgy,FORGE_78-32_iDASv3-P11_UTC190426024553,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024553,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024608.sgy,FORGE_78-32_iDASv3-P11_UTC190426024608.sgy,FORGE_78-32_iDASv3-P11_UTC190426024608,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024608,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426024623.sgy,FORGE_78-32_iDASv3-P11_UTC190426024623.sgy,FORGE_78-32_iDASv3-P11_UTC190426024623,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426024623,1000.0
