segment_id,group_id,dataset_id,site,view,data_type,label,file_path,file_name,file_stem,start_sec,end_sec,ch_start,ch_end,original_fs
173,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232553,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553,14.0,16.0,273,678,1000.0
174,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232553,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553,18.0,20.0,273,678,1000.0
175,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232553,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553,19.0,21.0,273,678,1000.0
176,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232553,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553,21.0,23.0,273,678,1000.0
177,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232553,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553,23.0,25.0,273,678,1000.0
178,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232553,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553,26.0,28.0,273,678,1000.0
179,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232553,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553.sgy,FORGE_78-32_iDASv3-P11_UTC190426232553,27.0,29.0,273,678,1000.0
180,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,1.0,3.0,679,1084,1000.0
181,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,5.0,7.0,679,1084,1000.0
182,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,7.0,9.0,679,1084,1000.0
183,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,11.0,13.0,679,1084,1000.0
184,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,13.0,15.0,679,1084,1000.0
185,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,16.0,18.0,679,1084,1000.0
186,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,19.0,21.0,679,1084,1000.0
187,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,20.0,22.0,679,1084,1000.0
188,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,21.0,23.0,679,1084,1000.0
189,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,22.0,24.0,679,1084,1000.0
190,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,23.0,25.0,679,1084,1000.0
191,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,25.0,27.0,679,1084,1000.0
192,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,26.0,28.0,679,1084,1000.0
193,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,27.0,29.0,679,1084,1000.0
194,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,28.0,30.0,679,1084,1000.0
195,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,1.0,3.0,273,678,1000.0
196,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,5.0,7.0,273,678,1000.0
197,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,7.0,9.0,273,678,1000.0
198,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,11.0,13.0,273,678,1000.0
199,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,13.0,15.0,273,678,1000.0
200,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,16.0,18.0,273,678,1000.0
201,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,19.0,21.0,273,678,1000.0
202,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,20.0,22.0,273,678,1000.0
203,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,21.0,23.0,273,678,1000.0
204,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,22.0,24.0,273,678,1000.0
205,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,23.0,25.0,273,678,1000.0
206,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,25.0,27.0,273,678,1000.0
207,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,26.0,28.0,273,678,1000.0
208,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,27.0,29.0,273,678,1000.0
209,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232708,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708.sgy,FORGE_78-32_iDASv3-P11_UTC190426232708,28.0,30.0,273,678,1000.0
210,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,1.0,3.0,679,1084,1000.0
211,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,2.0,4.0,679,1084,1000.0
212,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,4.0,6.0,679,1084,1000.0
213,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,5.0,7.0,679,1084,1000.0
214,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,6.0,8.0,679,1084,1000.0
215,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,8.0,10.0,679,1084,1000.0
216,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,9.0,11.0,679,1084,1000.0
217,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,12.0,14.0,679,1084,1000.0
218,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,14.0,16.0,679,1084,1000.0
219,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,17.0,19.0,679,1084,1000.0
220,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,18.0,20.0,679,1084,1000.0
221,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,21.0,23.0,679,1084,1000.0
222,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,22.0,24.0,679,1084,1000.0
223,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,24.0,26.0,679,1084,1000.0
224,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,28.0,30.0,679,1084,1000.0
225,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,1.0,3.0,273,678,1000.0
226,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,2.0,4.0,273,678,1000.0
227,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,4.0,6.0,273,678,1000.0
228,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,5.0,7.0,273,678,1000.0
229,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,6.0,8.0,273,678,1000.0
230,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,8.0,10.0,273,678,1000.0
231,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,9.0,11.0,273,678,1000.0
232,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,12.0,14.0,273,678,1000.0
233,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,14.0,16.0,273,678,1000.0
234,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,17.0,19.0,273,678,1000.0
235,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,18.0,20.0,273,678,1000.0
236,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,21.0,23.0,273,678,1000.0
237,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,22.0,24.0,273,678,1000.0
238,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,24.0,26.0,273,678,1000.0
239,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232838,utah_2019,utah_2019,utah_2019_2,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838.sgy,FORGE_78-32_iDASv3-P11_UTC190426232838,28.0,30.0,273,678,1000.0
240,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427091208,utah_2019,utah_2019,utah_2019_1,noise,0,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/noise/FORGE_78-32_iDASv3-P11_UTC190427091208.sgy,FORGE_78-32_iDASv3-P11_UTC190427091208.sgy,FORGE_78-32_iDASv3-P11_UTC190427091208,2.0,4.0,679,1084,1000.0
